Año;Mes;Precipitaciones;ISSP
2011;01;58.4942;2.968774624
2011;02;49.63;3.011689836
2011;03;62.7615;3.299212661
2011;04;94.2476;3.60475552
2011;05;50.7001;3.644251872
2011;06;11.1029;0.299847946
2011;07;0.0324365;0.281947967
2011;08;3.832;0.274687479
2011;09;17.5941;0.271616457
2011;10;62.1608;0.413895087
2011;11;82.9424;0.626683903
2011;12;11.777;-0.030043244
2012;01;20.444;-0.271234546
2012;02;5.12637;-0.606806233
2012;03;12.303;-0.748414273
2012;04;60.1353;-0.732983898
2012;05;43.5951;-0.753912941
2012;06;0.223007;-0.887524869
2012;07;0.0259603;-0.905479926
2012;08;0.106112;-0.944427711
2012;09;105.707;-0.198131135
2012;10;64.2854;-0.037783568
2012;11;168.27;0.9006849
2012;12;51.2653;0.305790131
2013;01;65.0261;0.443753087
2013;02;52.7082;0.512847251
2013;03;200.246;1.969624856
2013;04;26.0136;0.066168358
2013;05;32.8215;-0.046386165
2013;06;8.50647;-0.109550306
2013;07;2.19566;-0.109052871
2013;08;7.5239;-0.084915115
2013;09;28.1962;0.002180799
2013;10;96.0965;0.433069996
2013;11;6.1742;-0.099165898
2013;12;68.4403;0.011760839
2014;01;75.6947;0.240456289
2014;02;96.6852;0.683558559
2014;03;45.3062;0.822630519
2014;04;43.6956;0.216547223
2014;05;17.9249;-0.02269737
2014;06;10.4215;-0.069574889
2014;07;5.14229;-0.044017456
2014;08;0.00592676;-0.08381728
2014;09;81.7224;0.458499152
2014;10;83.8919;0.785592743
2014;11;143.656;1.514728252
2014;12;23.7309;0.071620251
2015;01;43.74448476;0.028590947
2015;02;20.82253637;-0.173490655
2015;03;45.96186147;-0.028842538
2015;04;57.75261112;-0.03367605
2015;05;4.914492945;-0.383569338
2015;06;18.93621481;-0.35803236
2015;07;4.224469604;-0.34028065
2015;08;0.509365919;-0.37579891
2015;09;19.4312218;-0.363245891
2015;10;98.82599662;0.090856664
2015;11;35.04380104;-0.103714374
2015;12;19.15592869;-0.411932972
2016;01;57.02343881;-0.342029687
2016;02;49.77549051;-0.297877132
2016;03;29.11829507;-0.296477312
2016;04;106.7850025;0.115691515
2016;05;102.7609535;0.597946154
2016;06;0.07555076;0.206064423
2016;07;7.466727435;0.251390336
2016;08;1.754879151;0.226464704
2016;09;8.87211296;0.149216411
2016;10;84.89369094;0.484829864
2016;11;77.42958485;0.650734227
2016;12;56.01566644;0.655994055
2017;01;23.82550444;0.128497552
2017;02;47.97948952;0.157375784
2017;03;65.640799;0.469385981
2017;04;50.80727833;0.277029415
2017;05;38.11863483;0.209525062
2017;06;7.561566473;0.138324866
2017;07;4.526790215;0.158647702
2017;08;11.25985319;0.214558356
2017;09;0.027496676;0.062089875
2017;10;26.28527352;-0.100739567
2017;11;32.26199011;-0.318968878
2017;12;45.95018941;-0.399312207
2018;01;42.44593172;-0.453385224
2018;02;79.71466891;-0.154611038
2018;03;214.3676945;1.422266351
2018;04;66.12028454;1.488596804
2018;05;49.21530381;1.515465514
2018;06;8.045118798;0.273842649
2018;07;0;0.255666809
2018;08;10.83313033;0.307948343
2018;09;30.23591924;0.412391315
2018;10;82.20516684;0.725139865
2018;11;69.85273351;0.826605912
2018;12;13.39493476;-0.016283307
2019;01;32.67177942;-0.153481872
2019;02;4.845276875;-0.491444152
2019;03;22.19517409;-0.548922913
2019;04;78.0922777;-0.380775089
2019;05;0.587809434;-0.76746522
2019;06;0.054021639;-0.902514305
2019;07;0.776695711;-0.914084635
2019;08;5.511303114;-0.907063271
2019;09;18.13760097;-0.905512019
2019;10;29.54898864;-1.040584773
2019;11;75.79234166;-0.888604557
2019;12;107.8782582;-0.442272583
2020;01;38.25756066;-0.531966146
2020;02;1.597758563;-0.897547367
2020;03;65.29658291;-0.588464601
2020;04;94.36361958;-0.281935038
2020;05;42.72767478;-0.310241212
2020;06;0.179183315;-0.444225843
2020;07;2.696811697;-0.439466298
2020;08;9.809468972;-0.395890624
2020;09;22.08424352;-0.360774638
2020;10;68.26459653;-0.166585478
2020;11;94.4482849;0.14405663
2020;12;48.35443914;0.084160556
2021;01;53.92163041;0.127684108
2021;02;55.13634461;0.217428743
2021;03;10.05206397;0.056677325
2021;04;56.5562879;0.041669527
2021;05;10.6982394;-0.259035138
2021;06;31.08058144;-0.130214818
2021;07;0.275994971;-0.146043422
2021;08;10.44442225;-0.097067706
2021;09;59.63055927;0.257365798
2021;10;37.43604084;0.189369503
2021;11;14.39517681;-0.180810441
2021;12;54.10050303;-0.191838369
