Año;Mes;Precipitaciones;ISSP
2010;6;33.7514;0.314214314
2010;7;0.860392;0.287816788
2010;8;45.3284;0.638857735
2010;9;22.8598;0.643024726
2010;10;68.9546;0.79293305
2010;11;101.847;1.40573454
2010;12;106.974;1.988652246
2011;1;46.2854;2.011531433
2011;2;58.5929;2.089090154
2011;3;67.5059;2.350989462
2011;4;68.3273;2.578430162
2011;5;60.3784;2.586871548
2011;6;23.5274;2.59870023
2011;7;3.43966;0.44556785
2011;8;3.58426;0.373636264
2011;9;19.4277;0.343027499
2011;10;21.6682;0.013806335
2011;11;76.8731;0.373559763
2011;12;18.8638;0.063700795
2012;1;23.178;-0.147555767
2012;2;7.91123;-0.583529109
2012;3;42.0244;-0.57982112
2012;4;92.451;-0.107947011
2012;5;20.9032;-0.499488121
2012;6;4.98179;-0.675572848
2012;7;9.75051;-0.611891245
2012;8;9.33797;-0.62552336
2012;9;88.9221;0.04801994
2012;10;95.8155;0.470096354
2012;11;138.566;1.454953143
2012;12;29.6037;0.244794018
2013;1;92.6031;0.736987338
2013;2;64.6785;0.876208406
2013;3;185.65;2.335202904
2013;4;50.9503;2.386571137
2013;5;41.2539;0.260493315
2013;6;8.61897;0.121262317
2013;7;17.699;0.265482001
2013;8;58.2489;0.747439924
2013;9;26.3659;0.787132477
2013;10;2.18381;-0.080815821
2013;11;22.8982;-0.267963111
2013;12;84.8033;0.090309959
2014;1;67.4476;0.327615154
2014;2;60.0986;0.420430382
2014;3;56.6704;0.572538977
2014;4;21.0051;0.193779409
2014;5;9.9891;-0.308348828
2014;6;26.9318;-0.262025061
2014;7;1.23469;-0.284630011
2014;8;0.0517823;-0.392354431
2014;9;35.5732;-0.259368904
2014;10;16.3241;-0.642739165
2014;11;90.639;-0.143502744
2014;12;32.9148;-0.310989942
2015;1;58.80799818;-0.161225519
2015;2;75.02549219;0.082836456
2015;3;79.43641625;0.46562173
2015;4;38.67625974;0.37283245
2015;5;21.6434574;-0.011208002
2015;6;17.02881855;-0.065226202
2015;7;4.942217568;-0.050264627
2015;8;11.92868766;-0.037646292
2015;9;61.48071323;0.357847134
2015;10;33.78475881;0.151397012
2015;11;50.88517324;0.247827751
2015;12;1.253612601;-0.240466455
2016;1;34.44638275;-0.33754612
2016;2;83.41494881;-0.008477969
2016;3;24.21609971;-0.185212598
2016;4;52.02316406;-0.122973569
2016;5;42.66430665;-0.294020248
2016;6;4.254626386;-0.477472961
2016;7;1.370644098;-0.498700357
2016;8;13.73855765;-0.467743513
2016;9;6.486009946;-0.629483964
2016;10;27.47144806;-0.899903712
2016;11;80.53450584;-0.503051085
2016;12;135.3740025;0.36762967
2017;1;37.91399448;0.305685583
2017;2;22.25224634;0.015022601
2017;3;70.38016329;0.306045385
2017;4;34.89875714;0.194771346
2017;5;13.81040773;-0.268637487
2017;6;20.85915729;-0.283844777
2017;7;2.275002972;-0.295908756
2017;8;29.36037231;-0.106663863
2017;9;0.161447727;-0.332487945
2017;10;16.37502965;-0.715342161
2017;11;31.02835927;-0.820110606
2017;12;41.66231885;-0.898963563
2018;1;53.39898678;-0.804005952
2018;2;24.56027496;-1.071282832
2018;3;194.1275148;0.473610091
2018;4;74.97203981;0.768378623
2018;5;47.84569186;0.327284651
2018;6;31.07595123;0.415599034
2018;7;0.017809093;0.380664036
2018;8;49.19838416;0.770917601
2018;9;49.69346038;1.046976678
2018;10;63.52776011;1.141897541
2018;11;117.4884458;1.913185994
2018;12;11.69061619;0.063289681
2019;1;29.81120895;-0.080755886
2019;2;14.43934471;-0.4505831
2019;3;20.28503535;-0.667149242
2019;4;126.6605487;0.151353148
2019;5;3.749025843;-0.414002646
2019;6;3.319631677;-0.606929193
2019;7;1.559296979;-0.626245063
2019;8;14.40206985;-0.588565182
2019;9;143.5971996;0.63897361
2019;10;21.4716613;0.114618348
2019;11;100.371676;0.712471117
2019;12;114.7589294;1.374269626
2020;1;53.96878291;1.475000697
2020;2;2.472151726;-0.045253867
2020;3;89.27856195;0.437256956
2020;4;59.99948343;0.580316048
2020;5;38.20993617;0.229650348
2020;6;8.085535286;0.085014323
2020;7;14.59484428;0.197781146
2020;8;5.819040995;0.148493481
2020;9;24.91363456;0.173470952
2020;10;21.78388999;-0.154577983
2020;11;59.68208802;0.030987503
2020;12;52.14851959;0.058385984
2021;1;63.36447266;0.254318888
2021;2;35.0086195;0.092909868
2021;3;20.71200454;-0.119330008
2021;4;39.68718068;-0.182085341
2021;5;23.88034792;-0.543460497
2021;6;26.34707727;-0.503061434
2021;7;1.997382855;-0.517938398
2021;8;9.828459489;-0.526600628
2021;9;17.09233665;-0.580872464
2021;10;24.86193389;-0.877733116
2021;11;40.80360444;-0.883453881
2021;12;23.93046544;-1.141974858
